YMD,평균기온,최고기온,최저기온,강수량,신적설,평균풍속,평균습도,운량,일조시간,날씨
2019-01-30,7.9,14.5,2.1,0,0,1.7,31,6.8,9.3,구름많음
2019-01-31,1.7,7.7,-2,8.3,1,2.5,78,8.1,0.4,흐림/눈/비/안개/진눈개비
2019-02-01,0,5.1,-3.9,0,0,3.4,48,1.8,9.6,맑음
2019-02-02,4.1,10.1,-3.3,0,0,1.6,49,2.8,9.6,구름조금
2019-02-03,11.3,17.6,5.2,6.7,0,1.9,84,8.9,1.2,흐림/비/안개
2019-02-04,5.5,9.7,2.8,0,0,3.2,26,3,9.1,구름조금
2019-02-05,6.3,11.9,1.2,0,0,1.9,37,3.4,9.2,구름조금
2019-02-06,9.4,15.7,3.3,0,0,1.9,37,4.1,9.2,구름조금
2019-02-07,6.3,12.4,-0.3,0,0,2.8,45,6.8,4.2,구름많음/안개
2019-02-08,0.9,6.7,-2.9,0,0,3,42,5.6,8,구름많음
2019-02-09,1.1,4.4,-1.3,0,0,2.9,29,5.6,7.9,구름많음
2019-02-10,1.9,6.3,-2.2,1.5,0,2.8,53,7.5,4.1,구름많음/비/진눈개비
2019-02-11,1.5,5.4,-1.3,0,0,3.2,31,1.9,9.9,맑음/진눈개비
2019-02-12,2.4,7,-2,0,0,2.5,35,3.8,8.8,구름조금
2019-02-13,3.4,7.8,0,0,0,2.7,31,3.2,9.7,구름조금/안개
2019-02-14,2.3,5.3,0.3,0.8,0,2.1,71,7.8,1.3,구름많음/비
2019-02-15,4.9,12,0.1,1,0,2.1,69,8.2,3.8,흐림/비/안개
2019-02-16,1.9,5.5,-1,0,0,3.1,48,4.6,9.6,구름조금/안개
2019-02-17,2,8.3,-3.8,0,0,2.1,31,1.6,10.1,맑음/안개
2019-02-18,5.5,9.8,0.1,0,0,2.1,28,9.5,3.1,흐림/비
2019-02-19,5.1,7.8,3.1,28.7,0,1.9,95,7.9,0.2,구름많음/비/안개
2019-02-20,4.7,8.5,1.9,0,0,3.5,57,1.9,9.6,맑음/안개
2019-02-21,5.3,11.4,0.6,0,0,2.2,65,3.2,8.7,구름조금/안개
2019-02-22,7.3,13.5,2.2,0,0,1.6,65,6.9,6.4,구름많음/안개
2019-02-23,7.2,12,4.2,0,0,2.6,65,6.5,4.8,구름많음/비/안개
2019-02-24,7.1,14.4,0.3,0,0,1.8,64,0.9,10.3,맑음/안개
2019-02-25,9.1,15,3.9,0,0,2.7,59,4,9.7,구름조금/안개
2019-02-26,8.8,14.5,4.6,0,0,2.1,63,3.9,9.3,구름조금/안개
2019-02-27,9.5,12.5,7,0,0,1.4,68,9.5,0.3,흐림/비
2019-02-28,9.2,13.1,5.4,0.1,0,2.1,72,6.1,6.7,구름많음/비/안개
2019-03-01,8.7,14.8,4.3,0,0,1.9,56,2.4,9.6,구름조금/안개
2019-03-02,8.9,13.5,3.1,0,0,1.7,62,5,8.6,구름많음/안개
2019-03-03,10.5,13.8,7,0,0,2.2,57,9.1,4.4,흐림
2019-03-04,9.7,14.7,6.3,0.9,0,2.4,67,4.8,8.1,구름조금/비
2019-03-05,11.1,16.5,2.9,0,0,1.5,56,4.8,6.4,구름조금/안개
2019-03-06,10.1,14.1,7.1,1.7,0,1.4,71,6.8,2.9,구름많음/비/안개
2019-03-07,7.4,11.7,4.9,0.3,0,2.5,73,6,6.5,구름많음/비/안개
2019-03-08,8.9,14.7,2.1,0,0,1.9,69,0.2,10.5,맑음/안개
2019-03-09,11.3,17.8,3,0,0,2.1,59,5,10.4,구름많음/안개
2019-03-10,8.2,11.4,6.8,19.7,0,2.7,91,9.2,0,흐림/비
2019-03-11,9.9,16.6,3.9,0,0,2.1,64,4.4,9.6,구름조금/비
2019-03-12,9,15.7,3.1,0.3,0,2.9,52,3.5,9.5,구름조금/비/안개
2019-03-13,5.4,10,-0.5,0,0,2.9,28,1.4,11.2,맑음
2019-03-14,7.3,13,0.4,0,0,2,28,1.2,11.2,맑음
2019-03-15,7.2,14.1,1.8,4.7,0,2.2,59,5.4,6.3,구름많음/비/안개
2019-03-16,7.5,13.4,2.8,0,0,2.3,57,2.2,10.8,구름조금
2019-03-17,8.3,14.2,4.3,0,0,2.4,49,0.4,11.4,맑음
2019-03-18,10.6,16.6,2.8,0,0,2.1,55,7.4,8.4,구름많음
2019-03-19,13.4,21.3,8.1,0,0,2.1,43,2.4,10.7,구름조금
2019-03-20,13.4,18.7,8.6,8.3,0,2.5,66,8.9,0.3,흐림/비/안개
2019-03-21,16.5,22.2,8.7,2,0,3.1,57,6.8,9.3,구름많음/비
2019-03-22,8.1,13.3,4.4,0,0,2.8,52,4,10.2,구름조금/안개
2019-03-23,6.2,12.8,3.3,0,0,3.2,43,4.1,8.4,구름조금/비
2019-03-24,6.7,12.6,0.2,0,0,2.5,45,0,11.6,맑음
2019-03-25,9.8,16.7,3,0,0,2.5,39,7.1,7.7,구름많음/안개
2019-03-26,13,20.1,6.6,0,0,2.1,36,0,11.3,맑음/안개
2019-03-27,16.1,22.5,8.7,0,0,3.1,28,3.6,10.7,구름조금
2019-03-28,11.3,14.9,10.4,0,0,2.1,77,8.4,4.1,흐림/안개
2019-03-29,12.4,18,8,0,0,1.7,79,5.5,7.4,구름많음/안개
2019-03-30,10.9,17,6.1,2.8,0,2.9,61,5.6,9,구름많음/비/안개
2019-03-31,7.3,12,4.2,0,0,3.2,39,2.6,11.2,구름조금
2019-04-01,6.9,12.7,2.4,0,0,3.2,32,1.9,11.7,맑음
2019-04-02,7.8,13.6,1.1,0,0,2.4,42,0.4,11.9,맑음
2019-04-03,9,14.2,3.4,0,0,2.4,38,0,11.9,맑음
2019-04-04,13.4,21.2,5,0,0,3.1,24,1.6,11.9,맑음
2019-04-05,17.4,23.4,11.9,0,0,2.4,25,2,10.5,구름조금/안개
2019-04-06,14.2,19.9,8.9,0,0,2.1,42,0,11.5,맑음
2019-04-07,11.8,16.4,9.2,0,0,1.5,69,6.6,0.5,구름많음/비/안개
2019-04-08,11.9,21.3,6.1,0,0,2.4,55,2.1,10.1,구름조금/안개
2019-04-09,9.6,14.7,5.2,10.9,0,3.1,65,7.5,7,구름많음/비
2019-04-10,8.2,9.8,6.8,14.5,0,3.2,91,9.2,0,흐림/비
2019-04-11,8.9,12.4,5,0,0,1.8,69,7.4,3.2,구름많음
2019-04-12,11.2,17,6.1,0.9,0,1.7,63,3.1,9.9,구름조금/비
2019-04-13,13.1,18.6,6.5,0,0,2.1,51,5.5,10.8,구름많음
2019-04-14,12.9,16.9,9.3,0.1,0,2.1,48,6.2,3.1,구름많음/비
2019-04-15,12,19.2,6.2,0,0,1.9,45,0,12.1,맑음
2019-04-16,16,23.6,6.8,0,0,1.4,36,4.8,10.4,구름조금
2019-04-17,17.8,25.2,10.4,0,0,1.8,35,4,8.6,구름조금
2019-04-18,18.3,25.9,10.7,0,0,2,53,3.6,10.9,구름조금
2019-04-19,11.4,17.1,7.1,0,0,2.6,72,7.6,0,구름많음
2019-04-20,13.2,18.1,7,0,0,1.5,74,1.2,12,맑음/안개
2019-04-21,16.9,22.5,10.9,0,0,1.6,69,7.1,3.2,구름많음/안개
2019-04-22,15.5,20.2,11.9,0,0,2.2,76,3.5,11.7,구름조금/안개
2019-04-23,15.5,21.1,10.3,4,0,1.3,84,9.5,0.3,흐림/비/안개
2019-04-24,18.2,22,15,10.8,0,1.2,93,9.4,1.1,흐림/비/안개
2019-04-25,13.4,17.7,10.7,0.4,0,2.6,80,9.8,0.1,흐림/비
2019-04-26,9.8,11.6,7.9,5.1,0,2,97,9.6,0,흐림/비/안개
2019-04-27,11.1,15.8,6.5,0,0,2.3,69,5.6,11.7,구름많음/비
2019-04-28,12.2,17.6,8.5,0,0,1.5,67,6,6.6,구름많음
2019-04-29,11.9,13.2,9.8,42,0,1.7,91,9.8,0,흐림/비
2019-04-30,14.1,17.2,12.4,0.2,0,1.8,93,8.2,4.3,흐림/비/안개
2019-05-01,17.1,23.1,12.7,0,0,1.4,72,6.1,6.9,구름많음/안개
2019-05-02,17.2,22.5,12.9,0,0,1.7,66,0.2,12.2,맑음/안개
2019-05-03,18.2,24.4,12,0,0,1.9,46,0,12.8,맑음
2019-05-04,18.7,25.7,11.2,0,0,1.2,55,3.5,12.1,구름조금
2019-05-05,21.4,28.7,13.6,0,0,2.1,48,3.9,11.5,구름조금/안개
2019-05-06,14.6,20.2,10,0,0,2.3,60,5.8,6.7,구름많음/비
2019-05-07,14.4,20.6,6.6,0,0,1.8,52,0.1,13,맑음
2019-05-08,18.4,24.7,10.5,0,0,2.6,31,6.5,11.2,구름많음
2019-05-09,19.6,25.7,15.1,0,0,2.1,28,4.2,10.9,구름조금
2019-05-10,18.8,25.7,14,0,0,1.6,38,4.1,11.8,구름조금/안개
2019-05-11,19.1,26.4,11.2,0,0,1.1,45,1.5,12.8,맑음/안개
2019-05-12,17.2,23.7,12.9,0,0,1.9,66,3.5,11,구름조금/안개
2019-05-13,16.5,22.3,10.8,0,0,1.4,80,6.1,11,구름많음/안개
2019-05-14,20,25.4,15.8,0,0,1.8,79,5.8,9,구름많음/비/소나기/안개
2019-05-15,20.7,25.3,15.9,0,0,1.4,68,5.8,10,구름많음/안개
2019-05-16,21,26,15,0,0,1.1,64,4.9,11.5,구름조금/안개
2019-05-17,20.7,24.8,15.5,0,0,1.5,69,7.4,9.2,구름많음
2019-05-18,17.8,20.2,16.2,8.2,0,1.6,90,9.4,0,흐림/비
2019-05-19,19.2,23.6,16.1,5.9,0,2,90,9.5,1.3,흐림/비
2019-05-20,19.1,23.8,14.4,1.8,0,2.5,69,5.5,6,구름많음/비/안개
2019-05-21,18.6,25.5,11.3,0,0,2.2,40,0,13.3,맑음
2019-05-22,21,28.2,11.9,0,0,2.1,36,0,13.3,맑음
2019-05-23,23.1,30.7,15.3,0,0,1.6,40,1.1,12,맑음
2019-05-24,24.5,31.7,16.1,0,0,1,46,0,13.2,맑음
2019-05-25,26.6,31.5,20.2,0,0,1.8,37,6.2,10.3,구름많음
2019-05-26,25.1,31.2,19,0,0,2.4,40,5.8,11,구름많음
2019-05-27,20.1,23.4,18.9,18.9,0,3.9,95,9.2,0,흐림/비
2019-05-28,18.2,22.7,13.7,0,0,2.4,56,6,10.9,구름많음
2019-05-29,21.6,29.5,12.2,0,0,1.4,40,0.5,13.4,맑음
2019-05-30,23.5,29.9,17.3,0,0,1.8,33,6.8,9.6,구름많음
2019-05-31,19.5,24.3,15.1,0.2,0,2.4,58,5.1,8.5,구름많음/비
2019-06-01,19.6,25.4,14.6,0,0,1.5,62,7.4,9,구름많음
2019-06-02,20.8,27,15.5,0,0,1.3,61,4.8,11.4,구름조금
2019-06-03,22.2,29.2,15.3,0,0,1.3,58,0.5,12.7,맑음/안개
2019-06-04,23.1,29.7,17.4,0,0,1.4,66,0,12.3,맑음/안개
2019-06-05,23.4,28.8,19,0,0,1.7,64,1.1,12.8,맑음/안개
2019-06-06,21.7,27,16.7,12.1,0,1.4,79,7.2,7.6,구름많음/비/안개
2019-06-07,18.5,20,16.9,34.1,0,2.5,95,9.8,0,흐림/비
2019-06-08,18.9,22.6,16.2,0,0,2.4,81,6.8,11.9,구름많음
2019-06-09,17.3,19.6,15.4,0,0,2,81,7.8,1.6,구름많음
2019-06-10,17.7,21.3,14.9,0,0,2.3,77,6.4,5.7,구름많음/비
2019-06-11,17.7,22,15.2,0,0,2.1,79,6.2,7.8,구름많음
2019-06-12,18.1,21.8,15.3,0,0,2,79,3.2,11.2,구름조금
2019-06-13,19.5,24.7,13.3,0,0,1.4,77,3,13,구름조금
2019-06-14,18.8,22.7,16.5,14.6,0,1.2,92,9.8,0,흐림/비/안개
2019-06-15,20.2,26.5,16.6,8.1,0,2.5,78,7.9,8.1,구름많음/비/안개/천둥번개
2019-06-16,18.6,23.6,15,0.3,0,2,85,6,8.3,구름많음/비/안개
2019-06-17,21.2,27,15.6,0,0,1.4,81,6.4,11.3,구름많음
2019-06-18,22.9,27.6,18.4,1.8,0,1.3,80,8,5.8,흐림/비/안개
2019-06-19,23.3,28.2,19.5,0,0,1.7,74,2.2,10,구름조금/안개
2019-06-20,24.3,29,18.6,0,0,1.5,73,4,11.3,구름조금/안개
2019-06-21,23.2,28.6,18.3,2.9,0,2.3,78,6,8.6,구름많음/비/안개/천둥번개
2019-06-22,19.8,22.9,17.4,0,0,2.3,75,6.6,7.5,구름많음
2019-06-23,19.1,22.5,16.3,0,0,1.9,82,5.5,5.3,구름많음
2019-06-24,20.1,24.6,16.7,0,0,1.6,81,2.8,12.3,구름조금
2019-06-25,21.3,25.6,16.5,0,0,1.3,79,2.5,13.1,구름조금/안개
2019-06-26,20.4,23.1,17.1,106.5,0,1.3,95,9.2,1.3,흐림/비/안개/천둥번개
2019-06-27,23.1,26.4,21.7,38,0,1.4,98,9.8,0.8,흐림/비/안개
2019-06-28,21.9,24.4,20.7,0,0,1.3,92,8.9,1.7,흐림/안개
2019-06-29,20.7,21.8,19.8,29.1,0,1.1,98,10,0,흐림/비/안개
2019-06-30,24.3,29.5,20.8,0,0,1.4,87,7.2,6.8,구름많음/안개
2019-07-01,24.4,28.4,21.3,0.1,0,1,83,8.1,1.4,흐림/비/안개
2019-07-02,23.7,29.1,20.1,0,0,1.4,82,6.2,11.8,구름많음/안개
2019-07-03,23.3,28.1,20.4,0,0,1.2,82,7.9,6.2,구름많음/안개
2019-07-04,24.7,30,18.5,0,0,1.6,72,3.8,12.3,구름조금/안개
2019-07-05,23.7,28.8,20,0,0,1.6,75,5.6,10.1,구름많음/안개
2019-07-06,23.2,27.2,19.1,0,0,2.9,76,3.6,12,구름조금
2019-07-07,22.2,25,20.2,0,0,2.8,76,7.8,8.7,구름많음/비
2019-07-08,21.6,24.7,20.2,0,0,2.3,79,9,1.3,흐림/비
2019-07-09,21.3,23.8,19.3,0,0,2.4,81,7.9,0.1,구름많음/비
2019-07-10,21.4,22.3,20.4,27.7,0,3,94,9.8,0,흐림/비
2019-07-11,24.5,28.5,21.8,9.4,0,1.2,89,8.8,2.5,흐림/비/안개
2019-07-12,22.5,27.1,20.5,3.9,0,1.2,92,8.8,5.8,흐림/비/안개
2019-07-13,22.5,26.3,19.9,0.1,0,1,86,8.5,1.4,흐림/비/안개
2019-07-14,22.7,26.4,19,0,0,1.8,85,5.5,10.3,구름많음/안개
2019-07-15,22.4,26,19.5,0,0,1.3,88,5.6,3.9,구름많음/안개
2019-07-16,23.2,26.8,19.7,0.1,0,1.8,85,4.9,11.6,구름조금/비
2019-07-17,23.3,27.8,19.4,0,0,1.6,84,8.1,7.3,흐림
2019-07-18,22.1,23.8,20.8,18.1,0,1.1,98,9.8,0,흐림/비/안개
2019-07-19,23.7,24.8,22.2,11.5,0,1.6,98,10,0,흐림/비/안개
2019-07-20,24.1,24.7,23.4,128.2,0,4.6,98,10,0,흐림/비
2019-07-21,25.6,29.3,23.5,3,0,3.4,91,7.4,5,구름많음/비
2019-07-22,28,32.7,22.9,0,0,1.3,81,5.6,7.8,구름많음/안개
2019-07-23,28.8,33.8,25.3,0,0,1.7,79,6.2,9.5,구름많음
2019-07-24,27.7,32,24.9,0,0,2.5,79,6.8,3.9,구름많음
2019-07-25,27.2,30,24.8,0,0,2.1,88,8.5,1.5,흐림/비/안개
2019-07-26,27.8,30.3,25.6,0,0,2.6,85,7.8,5.1,구름많음
2019-07-27,27.5,31.5,24.3,4.4,0,2.1,88,8.9,4.2,흐림/비/안개
2019-07-28,28.3,31.8,26,0,0,3,78,7.6,8.2,구름많음/비
2019-07-29,28.1,32.6,24.8,0,0,2.3,81,6.1,9.4,구름많음/비
2019-07-30,28.8,32.6,25,0,0,3.1,76,1.8,13.1,맑음
2019-07-31,29.7,33.9,26.4,0,0,2.6,73,1.6,13.1,맑음
2019-08-01,29.1,33.3,24.8,0,0,1.5,77,0.6,13,맑음
2019-08-02,29.6,35,26.1,0,0,1.6,75,0.9,12.8,맑음
2019-08-03,28.3,33.6,24.1,0,0,1.5,76,3.6,12.8,구름조금/안개
2019-08-04,28.4,33.1,23.6,0,0,1.3,74,0.6,12.7,맑음
2019-08-05,27.7,32.9,23.5,0,0,2,74,2.8,11.3,구름조금
2019-08-06,25.5,28.5,22.7,92.3,0,3.2,92,9.1,0.5,흐림/비
2019-08-07,28.1,32.8,23.8,0.1,0,2.9,83,4.6,11.4,구름조금/비
2019-08-08,28.1,33.3,24.5,0,0,1.5,82,6.4,8.6,구름많음
2019-08-09,28.3,32.7,24,0,0,1.4,80,6.8,11.4,구름많음/안개
2019-08-10,27.4,31.1,23.9,0,0,2.1,83,6.4,12.4,구름많음
2019-08-11,28.1,31.3,26.3,0,0,2.3,83,5.6,11.2,구름많음/비
2019-08-12,28.7,32.9,25.7,0,0,1.7,84,4,11.3,구름조금
2019-08-13,28.8,33.2,25.3,0,0,2.3,78,3.6,12.7,구름조금
2019-08-14,27.6,29.9,26,2.6,0,3.4,87,9.1,2.9,흐림/비
2019-08-15,26.5,27.5,25.6,15.6,0,2.8,95,9.2,0.2,흐림/비
2019-08-16,28.5,32.9,25.2,0,0,1.9,75,4.4,10.5,구름조금/비
2019-08-17,27.3,32.1,22,0,0,2,72,0,12.5,맑음
2019-08-18,26.8,31.3,23.6,0,0,1.6,85,4.2,8.2,구름조금/안개
2019-08-19,26.2,29.7,23.5,0,0,1.7,88,7.2,4.2,구름많음/안개
2019-08-20,25.4,28.8,23.2,0.2,0,2.3,83,8.9,3.3,흐림/비
2019-08-21,25.2,27.8,23.2,5.1,0,1,96,10,0.5,흐림/비/안개
2019-08-22,25.4,27.9,24.1,70.5,0,0.9,97,8.5,1.9,흐림/비
2019-08-23,24.8,28.7,22.2,0,0,1.4,78,6.5,6.1,구름많음/안개
2019-08-24,23.3,28.2,19.4,0,0,1.6,74,5.8,6.4,구름많음
2019-08-25,23.9,28.8,19.6,0,0,1.6,76,4.1,7.6,구름조금/비
2019-08-26,24.7,29.1,20.1,0,0,1.6,77,3.6,11.1,구름조금
2019-08-27,22.4,24.1,21.1,6.7,0,1.4,97,10,0,흐림/비
2019-08-28,23.4,26.7,21.5,0.4,0,1.3,95,8.9,0.9,흐림/비/안개
2019-08-29,22.2,24.4,20.1,2.2,0,1.3,96,9.4,0,흐림/비/안개
2019-08-30,23.7,29.5,18.6,0,0,1.2,75,4.2,11.3,구름조금/안개
2019-08-31,23.9,29.2,18.7,0,0,1.3,65,4.8,11.5,구름조금
2019-09-01,22.6,26.3,20.1,1.5,0,0.8,86,9.4,0.3,흐림/비/안개
2019-09-02,20.8,22.1,19.9,18.9,0,1,98,10,0,흐림/비/안개
2019-09-03,22.2,25.6,19.8,17.3,0,1.1,97,10,0.2,흐림/비/안개
2019-09-04,23.8,26.8,21.6,2.1,0,0.9,97,9.9,0.4,흐림/비/안개
2019-09-05,26,30.5,22.6,0,0,1.1,89,6.1,9.7,구름많음/안개
2019-09-06,26.5,29.6,23.6,0,0,2,90,8.2,1.6,흐림/비/안개
2019-09-07,26.3,28,23.6,10.8,0,3.7,91,8.9,2.8,흐림/비
2019-09-08,25.3,29.7,22.4,0.7,0,0.8,89,7.4,3.9,구름많음/비
2019-09-09,27,31.8,23.5,0,0,1.4,87,7.8,9.1,구름많음
2019-09-10,27.1,30.3,24.6,0,0,1.8,84,8,4.9,흐림
2019-09-11,23.9,26.6,21.7,1.3,0,1.8,91,9,1.5,흐림/비/안개
2019-09-12,21.3,22.7,18.3,0.9,0,2.8,80,9.9,0,흐림/비
2019-09-13,21.8,25.2,18.8,0.8,0,2.5,76,4.9,10.5,구름조금/비
2019-09-14,23.1,29.2,17.2,0,0,1.4,79,2.8,10.8,구름조금
2019-09-15,23.3,28.1,20,0,0,2.3,81,5.4,9.5,구름많음/비
2019-09-16,21.6,25.7,17.9,0,0,2.4,75,3.1,10.4,구름조금
2019-09-17,21.7,25.8,17.9,0,0,2.9,71,1.6,11.1,맑음
2019-09-18,21.7,28.6,16.5,0,0,2.1,72,4,8.6,구름조금/비
2019-09-19,20.1,23.5,16.7,0,0,2.4,64,4.8,10.3,구름조금/비
2019-09-20,20.2,23.7,14.6,0,0,2.2,73,8.1,3.7,흐림/비
2019-09-21,18.3,22,16.8,50.2,0,2.4,96,10,0,흐림/비
2019-09-22,18.4,19.2,17.3,173.1,0,5.8,98,10,0,흐림/비
2019-09-23,18,21.5,16.1,3.6,0,1.9,89,9.9,1.3,흐림/비
2019-09-24,18.3,24.5,14.1,0,0,1.6,73,1.4,11.4,맑음
2019-09-25,19,24,12.4,0,0,1.6,79,5.2,8.8,구름많음
2019-09-26,21.8,25.2,19,0,0,1.9,85,6.8,9,구름많음
2019-09-27,21.4,25.3,18.9,2.3,0,1.4,93,9.1,1.5,흐림/비/안개
2019-09-28,22.1,24,20.4,2.4,0,0.8,98,9.8,0.1,흐림/비/안개
2019-09-29,23.4,29.7,20.5,0,0,0.9,91,5.6,6.3,구름많음/안개
2019-09-30,22.9,28.8,19.3,1.6,0,0.9,91,6.5,8.1,구름많음/비/안개/천둥번개
2019-10-01,22.5,24.4,21.5,1.4,0,0.9,97,9.5,0,흐림/비/안개
2019-10-02,22.4,23.6,21,158.5,0,2.6,98,10,0,흐림/비
2019-10-03,24,27.6,20.4,12.6,0,3,81,4.9,8.1,구름조금/비
2019-10-04,21.7,25.7,18.2,0,0,1.6,85,4.5,8.6,구름조금
2019-10-05,20.9,26.2,17.7,0,0,2.3,83,7.8,3.9,구름많음
2019-10-06,17.2,20.4,13.8,0,0,2.8,68,7,9.8,구름많음
2019-10-07,16.3,20.9,13.6,2.1,0,1.5,90,9.6,0.9,흐림/비
2019-10-08,17.8,22.8,13.5,0,0,2.6,62,3.8,9.8,구름조금
2019-10-09,15.8,23.2,10.5,0,0,1.7,65,0.2,10.8,맑음
2019-10-10,17.3,24.8,10.3,0,0,1.1,73,0.1,10.7,맑음
2019-10-11,19.4,24.5,14,0,0,2.8,68,2,8.8,맑음
2019-10-12,19,21.9,16.6,0,0,4.7,64,5.5,9.9,구름많음
2019-10-13,17,20.9,14.5,0,0,3.2,64,3.6,9.3,구름조금
2019-10-14,17,23,11.3,0,0,2,72,2.4,10.3,맑음/비
2019-10-15,13.9,16.9,10.6,3,0,2.4,83,6.8,2.9,구름많음/비
2019-10-16,14,19.9,9.7,0,0,1.4,80,2.4,9.2,맑음
2019-10-17,15.8,19.5,10.1,0,0,1.7,79,7.2,2.8,구름많음
2019-10-18,16.8,18.2,15.3,33.8,0,2.5,92,9.5,0,흐림/비
2019-10-19,17.4,21.8,14.3,0,0,2.3,87,4.4,7.8,구름조금
2019-10-20,16.7,23.1,12.5,0,0,1.5,88,3.4,9.7,구름조금
2019-10-21,17.4,21.4,12.5,0,0,2.6,78,2.9,9.3,구름조금
2019-10-22,17.4,19.5,15.9,0.2,0,2.3,79,8.6,0.6,흐림/비
2019-10-23,17.8,19.9,15,0.1,0,2.1,78,9,0.9,흐림/비
2019-10-24,17.6,19.3,16.4,10.5,0,3.2,90,9.6,0,흐림/비
2019-10-25,18.1,22.6,15.9,0,0,2.5,85,7.5,5,구름많음/비
2019-10-26,15.4,19.2,11.6,0,0,2.1,62,5.8,8.7,구름많음
2019-10-27,12.3,18.9,8.8,0,0,2.2,50,3.2,9.9,구름조금
2019-10-28,13.1,20.4,6,0,0,1.6,64,4.4,9.8,구름조금
2019-10-29,14.8,21.1,9.3,0,0,1.5,62,0.5,9.3,맑음/황사
2019-10-30,13.6,19.5,9.3,0,0,2.1,54,0,9.9,맑음
2019-10-31,15.7,22.8,8.7,0,0,1.9,54,0,9.7,맑음
2019-11-01,16.6,22.1,11.2,0,0,1.9,67,0.9,9.5,맑음/안개/황사
2019-11-02,15.6,20.5,11.4,0,0,1.1,82,5.2,7.2,구름조금
2019-11-03,15.5,21.3,11.2,0.8,0,2,79,7.1,5.2,구름많음/비/안개
2019-11-04,13.3,17.5,8.7,0,0,2.1,70,4.1,4,구름조금
2019-11-05,13.3,20.2,6.8,0,0,1.1,71,0.5,9.6,맑음
2019-11-06,14.1,20.4,9.3,0,0,1.6,67,2.2,9.4,맑음
2019-11-07,13.2,18.5,9.2,0,0,2,58,3.9,8.2,구름조금
2019-11-08,11.7,17.5,8.1,0,0,2.7,48,2.2,8.6,맑음/비
2019-11-09,11.3,18.3,6.9,0,0,2.3,42,0,9.5,맑음
2019-11-10,12.3,17.4,5.7,7.1,0,1.6,65,6.1,3.8,구름많음/비/천둥번개
2019-11-11,13.9,18.7,9.8,0,0,2.1,60,2,6.6,맑음/비
2019-11-12,12.3,18.2,8.8,0,0,1.6,67,2.5,8.7,구름조금
2019-11-13,12.2,17.3,6.2,0,0,1.5,64,6.2,1.7,구름많음/안개
2019-11-14,5.4,13,0.5,0,0,2.8,36,0.2,9.5,맑음
2019-11-15,10,17.6,0,0,0,1.9,48,0,9.2,맑음
2019-11-16,13.9,20.5,7.8,0,0,1.4,71,2.2,9,맑음
2019-11-17,15,18.7,9,0.5,0,2,85,8.8,0.1,흐림/비/안개
2019-11-18,12.3,19.4,6,10.1,0,3,65,8.5,1.1,흐림/비
2019-11-19,5.3,8.8,2.9,0,0,2.7,50,2.5,8,구름조금
2019-11-20,4.7,10.3,0,0,0,2,40,0.4,9.4,맑음
